clip_filename_x,original_video,sentiment_score,sentiment_label,base_video,split,video_id,section,clip_filename_y
yzCHa2qchpg_1_clip0.mp4,yzCHa2qchpg_1.mp4,-2.0,Negative,yzCHa2qchpg,train,yzCHa2qchpg,1,yzCHa2qchpg_1_clip3.mp4
yzCHa2qchpg_1_clip0.mp4,yzCHa2qchpg_1.mp4,-2.0,Negative,yzCHa2qchpg,train,yzCHa2qchpg,1,yzCHa2qchpg_1_clip4.mp4
yzCHa2qchpg_1_clip0.mp4,yzCHa2qchpg_1.mp4,-2.0,Negative,yzCHa2qchpg,train,yzCHa2qchpg,1,yzCHa2qchpg_1_clip5.mp4
yzCHa2qchpg_1_clip0.mp4,yzCHa2qchpg_1.mp4,-2.0,Negative,yzCHa2qchpg,train,yzCHa2qchpg,1,yzCHa2qchpg_1_clip6.mp4
gpn71-aKWwQ_1_clip0.mp4,gpn71-aKWwQ_1.mp4,1.0,Positive,gpn71-aKWwQ,train,gpn71-aKWwQ,1,gpn71-aKWwQ_1_clip0.mp4
gpn71-aKWwQ_1_clip0.mp4,gpn71-aKWwQ_1.mp4,1.0,Positive,gpn71-aKWwQ,train,gpn71-aKWwQ,1,gpn71-aKWwQ_1_clip1.mp4
EO_5o9Gup6g_1_clip0.mp4,EO_5o9Gup6g_1.mp4,-0.33,Negative,EO_5o9Gup6g,train,EO_5o9Gup6g,1,EO_5o9Gup6g_1_clip0.mp4
EO_5o9Gup6g_1_clip0.mp4,EO_5o9Gup6g_1.mp4,-0.33,Negative,EO_5o9Gup6g,train,EO_5o9Gup6g,1,EO_5o9Gup6g_1_clip1.mp4
EO_5o9Gup6g_1_clip0.mp4,EO_5o9Gup6g_1.mp4,-0.33,Negative,EO_5o9Gup6g,train,EO_5o9Gup6g,1,EO_5o9Gup6g_1_clip2.mp4
EO_5o9Gup6g_1_clip0.mp4,EO_5o9Gup6g_1.mp4,-0.33,Negative,EO_5o9Gup6g,train,EO_5o9Gup6g,1,EO_5o9Gup6g_1_clip3.mp4
rhQB8e999-Q_4_clip0.mp4,rhQB8e999-Q_4.mp4,0.0,Neutral,rhQB8e999-Q,train,rhQB8e999-Q,4,rhQB8e999-Q_4_clip0.mp4
rhQB8e999-Q_4_clip0.mp4,rhQB8e999-Q_4.mp4,0.0,Neutral,rhQB8e999-Q,train,rhQB8e999-Q,4,rhQB8e999-Q_4_clip1.mp4
xiRUWSUrGSg_0_clip0.mp4,xiRUWSUrGSg_0.mp4,0.0,Neutral,xiRUWSUrGSg,train,xiRUWSUrGSg,0,xiRUWSUrGSg_0_clip0.mp4
xiRUWSUrGSg_0_clip0.mp4,xiRUWSUrGSg_0.mp4,0.0,Neutral,xiRUWSUrGSg,train,xiRUWSUrGSg,0,xiRUWSUrGSg_0_clip1.mp4
xiRUWSUrGSg_0_clip0.mp4,xiRUWSUrGSg_0.mp4,0.0,Neutral,xiRUWSUrGSg,train,xiRUWSUrGSg,0,xiRUWSUrGSg_0_clip2.mp4
xiRUWSUrGSg_0_clip0.mp4,xiRUWSUrGSg_0.mp4,0.0,Neutral,xiRUWSUrGSg,train,xiRUWSUrGSg,0,xiRUWSUrGSg_0_clip3.mp4
SZRxuS6fn9s_1_clip0.mp4,SZRxuS6fn9s_1.mp4,0.0,Neutral,SZRxuS6fn9s,train,SZRxuS6fn9s,1,SZRxuS6fn9s_1_clip0.mp4
TNwwVWA-oAE_0_clip0.mp4,TNwwVWA-oAE_0.mp4,2.0,Positive,TNwwVWA-oAE,train,TNwwVWA-oAE,0,TNwwVWA-oAE_0_clip0.mp4
TNwwVWA-oAE_0_clip0.mp4,TNwwVWA-oAE_0.mp4,2.0,Positive,TNwwVWA-oAE,train,TNwwVWA-oAE,0,TNwwVWA-oAE_0_clip1.mp4
TNwwVWA-oAE_0_clip0.mp4,TNwwVWA-oAE_0.mp4,2.0,Positive,TNwwVWA-oAE,train,TNwwVWA-oAE,0,TNwwVWA-oAE_0_clip2.mp4
yLo-Jl8nBXU_6_clip0.mp4,yLo-Jl8nBXU_6.mp4,1.0,Positive,yLo-Jl8nBXU,val,yLo-Jl8nBXU,6,yLo-Jl8nBXU_6_clip0.mp4
yLo-Jl8nBXU_6_clip0.mp4,yLo-Jl8nBXU_6.mp4,1.0,Positive,yLo-Jl8nBXU,val,yLo-Jl8nBXU,6,yLo-Jl8nBXU_6_clip1.mp4
Jz1oMq6l-ZM_1_clip0.mp4,Jz1oMq6l-ZM_1.mp4,-1.0,Negative,Jz1oMq6l-ZM,train,Jz1oMq6l-ZM,1,Jz1oMq6l-ZM_1_clip0.mp4
Jz1oMq6l-ZM_1_clip0.mp4,Jz1oMq6l-ZM_1.mp4,-1.0,Negative,Jz1oMq6l-ZM,train,Jz1oMq6l-ZM,1,Jz1oMq6l-ZM_1_clip1.mp4
Jz1oMq6l-ZM_1_clip0.mp4,Jz1oMq6l-ZM_1.mp4,-1.0,Negative,Jz1oMq6l-ZM,train,Jz1oMq6l-ZM,1,Jz1oMq6l-ZM_1_clip2.mp4
pfCPogxnUfw_6_clip0.mp4,pfCPogxnUfw_6.mp4,-1.0,Negative,pfCPogxnUfw,train,pfCPogxnUfw,6,pfCPogxnUfw_6_clip0.mp4
pfCPogxnUfw_6_clip0.mp4,pfCPogxnUfw_6.mp4,-1.0,Negative,pfCPogxnUfw,train,pfCPogxnUfw,6,pfCPogxnUfw_6_clip1.mp4
bD0FqMn1KXw_0_clip0.mp4,bD0FqMn1KXw_0.mp4,1.33,Positive,bD0FqMn1KXw,val,bD0FqMn1KXw,0,bD0FqMn1KXw_0_clip0.mp4
bD0FqMn1KXw_0_clip0.mp4,bD0FqMn1KXw_0.mp4,1.33,Positive,bD0FqMn1KXw,val,bD0FqMn1KXw,0,bD0FqMn1KXw_0_clip1.mp4
bD0FqMn1KXw_0_clip0.mp4,bD0FqMn1KXw_0.mp4,1.33,Positive,bD0FqMn1KXw,val,bD0FqMn1KXw,0,bD0FqMn1KXw_0_clip2.mp4
YrPXbGBvqGo_3_clip0.mp4,YrPXbGBvqGo_3.mp4,1.0,Positive,YrPXbGBvqGo,train,YrPXbGBvqGo,3,YrPXbGBvqGo_3_clip0.mp4
YrPXbGBvqGo_3_clip0.mp4,YrPXbGBvqGo_3.mp4,1.0,Positive,YrPXbGBvqGo,train,YrPXbGBvqGo,3,YrPXbGBvqGo_3_clip1.mp4
iS91daVpH2E_6_clip0.mp4,iS91daVpH2E_6.mp4,2.0,Positive,iS91daVpH2E,train,iS91daVpH2E,6,iS91daVpH2E_6_clip0.mp4
iS91daVpH2E_6_clip0.mp4,iS91daVpH2E_6.mp4,2.0,Positive,iS91daVpH2E,train,iS91daVpH2E,6,iS91daVpH2E_6_clip1.mp4
UmB5c_QqUPs_1_clip0.mp4,UmB5c_QqUPs_1.mp4,-0.33,Negative,UmB5c_QqUPs,train,UmB5c_QqUPs,1,UmB5c_QqUPs_1_clip0.mp4
UmB5c_QqUPs_1_clip0.mp4,UmB5c_QqUPs_1.mp4,-0.33,Negative,UmB5c_QqUPs,train,UmB5c_QqUPs,1,UmB5c_QqUPs_1_clip1.mp4
x92920ole0w_0_clip0.mp4,x92920ole0w_0.mp4,0.0,Neutral,x92920ole0w,train,x92920ole0w,0,x92920ole0w_0_clip0.mp4
BLFUj7_uy_0_0_clip0.mp4,BLFUj7_uy_0_0.mp4,1.0,Positive,BLFUj7_uy_0,train,BLFUj7_uy_0,0,BLFUj7_uy_0_0_clip0.mp4
BLFUj7_uy_0_0_clip0.mp4,BLFUj7_uy_0_0.mp4,1.0,Positive,BLFUj7_uy_0,train,BLFUj7_uy_0,0,BLFUj7_uy_0_0_clip1.mp4
BLFUj7_uy_0_0_clip0.mp4,BLFUj7_uy_0_0.mp4,1.0,Positive,BLFUj7_uy_0,train,BLFUj7_uy_0,0,BLFUj7_uy_0_0_clip2.mp4
Zvisaa77Cng_2_clip0.mp4,Zvisaa77Cng_2.mp4,0.0,Neutral,Zvisaa77Cng,train,Zvisaa77Cng,2,Zvisaa77Cng_2_clip0.mp4
Zvisaa77Cng_2_clip0.mp4,Zvisaa77Cng_2.mp4,0.0,Neutral,Zvisaa77Cng,train,Zvisaa77Cng,2,Zvisaa77Cng_2_clip1.mp4
r4ul1wl_1T8_5_clip0.mp4,r4ul1wl_1T8_5.mp4,0.0,Neutral,r4ul1wl_1T8,val,r4ul1wl_1T8,5,r4ul1wl_1T8_5_clip0.mp4
r4ul1wl_1T8_5_clip0.mp4,r4ul1wl_1T8_5.mp4,0.0,Neutral,r4ul1wl_1T8,val,r4ul1wl_1T8,5,r4ul1wl_1T8_5_clip1.mp4
r4ul1wl_1T8_5_clip0.mp4,r4ul1wl_1T8_5.mp4,0.0,Neutral,r4ul1wl_1T8,val,r4ul1wl_1T8,5,r4ul1wl_1T8_5_clip2.mp4
r4ul1wl_1T8_5_clip0.mp4,r4ul1wl_1T8_5.mp4,0.0,Neutral,r4ul1wl_1T8,val,r4ul1wl_1T8,5,r4ul1wl_1T8_5_clip3.mp4
r4ul1wl_1T8_5_clip0.mp4,r4ul1wl_1T8_5.mp4,0.0,Neutral,r4ul1wl_1T8,val,r4ul1wl_1T8,5,r4ul1wl_1T8_5_clip4.mp4
BLFUj7_uy_0_6_clip0.mp4,BLFUj7_uy_0_6.mp4,1.0,Positive,BLFUj7_uy_0,train,BLFUj7_uy_0,6,BLFUj7_uy_0_6_clip0.mp4
BLFUj7_uy_0_6_clip0.mp4,BLFUj7_uy_0_6.mp4,1.0,Positive,BLFUj7_uy_0,train,BLFUj7_uy_0,6,BLFUj7_uy_0_6_clip1.mp4
BLFUj7_uy_0_6_clip0.mp4,BLFUj7_uy_0_6.mp4,1.0,Positive,BLFUj7_uy_0,train,BLFUj7_uy_0,6,BLFUj7_uy_0_6_clip2.mp4
BAi3ZJo5Vwg_4_clip0.mp4,BAi3ZJo5Vwg_4.mp4,0.0,Neutral,BAi3ZJo5Vwg,train,BAi3ZJo5Vwg,4,BAi3ZJo5Vwg_4_clip0.mp4
BAi3ZJo5Vwg_4_clip0.mp4,BAi3ZJo5Vwg_4.mp4,0.0,Neutral,BAi3ZJo5Vwg,train,BAi3ZJo5Vwg,4,BAi3ZJo5Vwg_4_clip1.mp4
BAi3ZJo5Vwg_4_clip0.mp4,BAi3ZJo5Vwg_4.mp4,0.0,Neutral,BAi3ZJo5Vwg,train,BAi3ZJo5Vwg,4,BAi3ZJo5Vwg_4_clip2.mp4
BAi3ZJo5Vwg_4_clip0.mp4,BAi3ZJo5Vwg_4.mp4,0.0,Neutral,BAi3ZJo5Vwg,train,BAi3ZJo5Vwg,4,BAi3ZJo5Vwg_4_clip3.mp4
BAi3ZJo5Vwg_4_clip0.mp4,BAi3ZJo5Vwg_4.mp4,0.0,Neutral,BAi3ZJo5Vwg,train,BAi3ZJo5Vwg,4,BAi3ZJo5Vwg_4_clip4.mp4
BAi3ZJo5Vwg_4_clip0.mp4,BAi3ZJo5Vwg_4.mp4,0.0,Neutral,BAi3ZJo5Vwg,train,BAi3ZJo5Vwg,4,BAi3ZJo5Vwg_4_clip5.mp4
BAi3ZJo5Vwg_4_clip0.mp4,BAi3ZJo5Vwg_4.mp4,0.0,Neutral,BAi3ZJo5Vwg,train,BAi3ZJo5Vwg,4,BAi3ZJo5Vwg_4_clip6.mp4
b1LEcg6z66g_7_clip0.mp4,b1LEcg6z66g_7.mp4,0.0,Neutral,b1LEcg6z66g,train,b1LEcg6z66g,7,b1LEcg6z66g_7_clip0.mp4
b1LEcg6z66g_7_clip0.mp4,b1LEcg6z66g_7.mp4,0.0,Neutral,b1LEcg6z66g,train,b1LEcg6z66g,7,b1LEcg6z66g_7_clip1.mp4
b1LEcg6z66g_7_clip0.mp4,b1LEcg6z66g_7.mp4,0.0,Neutral,b1LEcg6z66g,train,b1LEcg6z66g,7,b1LEcg6z66g_7_clip2.mp4
Bo5IDtP8_Fk_1_clip0.mp4,Bo5IDtP8_Fk_1.mp4,-2.0,Negative,Bo5IDtP8_Fk,train,Bo5IDtP8_Fk,1,Bo5IDtP8_Fk_1_clip0.mp4
Bo5IDtP8_Fk_1_clip0.mp4,Bo5IDtP8_Fk_1.mp4,-2.0,Negative,Bo5IDtP8_Fk,train,Bo5IDtP8_Fk,1,Bo5IDtP8_Fk_1_clip1.mp4
Bo5IDtP8_Fk_1_clip0.mp4,Bo5IDtP8_Fk_1.mp4,-2.0,Negative,Bo5IDtP8_Fk,train,Bo5IDtP8_Fk,1,Bo5IDtP8_Fk_1_clip2.mp4
e1E5W_ZefmY_4_clip0.mp4,e1E5W_ZefmY_4.mp4,0.0,Neutral,e1E5W_ZefmY,train,e1E5W_ZefmY,4,e1E5W_ZefmY_4_clip0.mp4
dSax_7klbfE_1_clip0.mp4,dSax_7klbfE_1.mp4,0.0,Neutral,dSax_7klbfE,train,dSax_7klbfE,1,dSax_7klbfE_1_clip0.mp4
dSax_7klbfE_1_clip0.mp4,dSax_7klbfE_1.mp4,0.0,Neutral,dSax_7klbfE,train,dSax_7klbfE,1,dSax_7klbfE_1_clip1.mp4
dSax_7klbfE_1_clip0.mp4,dSax_7klbfE_1.mp4,0.0,Neutral,dSax_7klbfE,train,dSax_7klbfE,1,dSax_7klbfE_1_clip2.mp4
dSax_7klbfE_1_clip0.mp4,dSax_7klbfE_1.mp4,0.0,Neutral,dSax_7klbfE,train,dSax_7klbfE,1,dSax_7klbfE_1_clip3.mp4
dSax_7klbfE_1_clip0.mp4,dSax_7klbfE_1.mp4,0.0,Neutral,dSax_7klbfE,train,dSax_7klbfE,1,dSax_7klbfE_1_clip4.mp4
PyQrAYl1bFs_9_clip0.mp4,PyQrAYl1bFs_9.mp4,2.0,Positive,PyQrAYl1bFs,train,PyQrAYl1bFs,9,PyQrAYl1bFs_9_clip0.mp4
PyQrAYl1bFs_9_clip0.mp4,PyQrAYl1bFs_9.mp4,2.0,Positive,PyQrAYl1bFs,train,PyQrAYl1bFs,9,PyQrAYl1bFs_9_clip1.mp4
8VhVf0TbjDA_1_clip0.mp4,8VhVf0TbjDA_1.mp4,2.0,Positive,8VhVf0TbjDA,train,8VhVf0TbjDA,1,8VhVf0TbjDA_1_clip0.mp4
8VhVf0TbjDA_1_clip0.mp4,8VhVf0TbjDA_1.mp4,2.0,Positive,8VhVf0TbjDA,train,8VhVf0TbjDA,1,8VhVf0TbjDA_1_clip1.mp4
8VhVf0TbjDA_1_clip0.mp4,8VhVf0TbjDA_1.mp4,2.0,Positive,8VhVf0TbjDA,train,8VhVf0TbjDA,1,8VhVf0TbjDA_1_clip2.mp4
8VhVf0TbjDA_1_clip0.mp4,8VhVf0TbjDA_1.mp4,2.0,Positive,8VhVf0TbjDA,train,8VhVf0TbjDA,1,8VhVf0TbjDA_1_clip3.mp4
8VhVf0TbjDA_1_clip0.mp4,8VhVf0TbjDA_1.mp4,2.0,Positive,8VhVf0TbjDA,train,8VhVf0TbjDA,1,8VhVf0TbjDA_1_clip4.mp4
8VhVf0TbjDA_1_clip0.mp4,8VhVf0TbjDA_1.mp4,2.0,Positive,8VhVf0TbjDA,train,8VhVf0TbjDA,1,8VhVf0TbjDA_1_clip5.mp4
8VhVf0TbjDA_1_clip0.mp4,8VhVf0TbjDA_1.mp4,2.0,Positive,8VhVf0TbjDA,train,8VhVf0TbjDA,1,8VhVf0TbjDA_1_clip6.mp4
A2E78CGi5TU_2_clip0.mp4,A2E78CGi5TU_2.mp4,0.0,Neutral,A2E78CGi5TU,train,A2E78CGi5TU,2,A2E78CGi5TU_2_clip0.mp4
wRKVNiABc0w_6_clip0.mp4,wRKVNiABc0w_6.mp4,0.0,Neutral,wRKVNiABc0w,train,wRKVNiABc0w,6,wRKVNiABc0w_6_clip0.mp4
eSHOcLD5T58_3_clip0.mp4,eSHOcLD5T58_3.mp4,0.0,Neutral,eSHOcLD5T58,train,eSHOcLD5T58,3,eSHOcLD5T58_3_clip0.mp4
8YsIvz4qnk4_1_clip0.mp4,8YsIvz4qnk4_1.mp4,3.0,Positive,8YsIvz4qnk4,train,8YsIvz4qnk4,1,8YsIvz4qnk4_1_clip0.mp4
8YsIvz4qnk4_1_clip0.mp4,8YsIvz4qnk4_1.mp4,3.0,Positive,8YsIvz4qnk4,train,8YsIvz4qnk4,1,8YsIvz4qnk4_1_clip1.mp4
5wpCKY2U1NE_0_clip0.mp4,5wpCKY2U1NE_0.mp4,0.0,Neutral,5wpCKY2U1NE,train,5wpCKY2U1NE,0,5wpCKY2U1NE_0_clip0.mp4
5wpCKY2U1NE_0_clip0.mp4,5wpCKY2U1NE_0.mp4,0.0,Neutral,5wpCKY2U1NE,train,5wpCKY2U1NE,0,5wpCKY2U1NE_0_clip1.mp4
5wpCKY2U1NE_0_clip0.mp4,5wpCKY2U1NE_0.mp4,0.0,Neutral,5wpCKY2U1NE,train,5wpCKY2U1NE,0,5wpCKY2U1NE_0_clip2.mp4
CvW0Mh1EWFA_0_clip0.mp4,CvW0Mh1EWFA_0.mp4,1.0,Positive,CvW0Mh1EWFA,train,CvW0Mh1EWFA,0,CvW0Mh1EWFA_0_clip0.mp4
CvW0Mh1EWFA_0_clip0.mp4,CvW0Mh1EWFA_0.mp4,1.0,Positive,CvW0Mh1EWFA,train,CvW0Mh1EWFA,0,CvW0Mh1EWFA_0_clip1.mp4
CvW0Mh1EWFA_0_clip0.mp4,CvW0Mh1EWFA_0.mp4,1.0,Positive,CvW0Mh1EWFA,train,CvW0Mh1EWFA,0,CvW0Mh1EWFA_0_clip2.mp4
CvW0Mh1EWFA_0_clip0.mp4,CvW0Mh1EWFA_0.mp4,1.0,Positive,CvW0Mh1EWFA,train,CvW0Mh1EWFA,0,CvW0Mh1EWFA_0_clip3.mp4
cEXJ2zFbC9I_2_clip0.mp4,cEXJ2zFbC9I_2.mp4,0.0,Neutral,cEXJ2zFbC9I,train,cEXJ2zFbC9I,2,cEXJ2zFbC9I_2_clip0.mp4
cEXJ2zFbC9I_2_clip0.mp4,cEXJ2zFbC9I_2.mp4,0.0,Neutral,cEXJ2zFbC9I,train,cEXJ2zFbC9I,2,cEXJ2zFbC9I_2_clip1.mp4
cEXJ2zFbC9I_2_clip0.mp4,cEXJ2zFbC9I_2.mp4,0.0,Neutral,cEXJ2zFbC9I,train,cEXJ2zFbC9I,2,cEXJ2zFbC9I_2_clip2.mp4
cEXJ2zFbC9I_2_clip0.mp4,cEXJ2zFbC9I_2.mp4,0.0,Neutral,cEXJ2zFbC9I,train,cEXJ2zFbC9I,2,cEXJ2zFbC9I_2_clip3.mp4
cEXJ2zFbC9I_2_clip0.mp4,cEXJ2zFbC9I_2.mp4,0.0,Neutral,cEXJ2zFbC9I,train,cEXJ2zFbC9I,2,cEXJ2zFbC9I_2_clip4.mp4
cEXJ2zFbC9I_2_clip0.mp4,cEXJ2zFbC9I_2.mp4,0.0,Neutral,cEXJ2zFbC9I,train,cEXJ2zFbC9I,2,cEXJ2zFbC9I_2_clip5.mp4
cEXJ2zFbC9I_2_clip0.mp4,cEXJ2zFbC9I_2.mp4,0.0,Neutral,cEXJ2zFbC9I,train,cEXJ2zFbC9I,2,cEXJ2zFbC9I_2_clip6.mp4
FfavRdRKsAQ_2_clip0.mp4,FfavRdRKsAQ_2.mp4,0.0,Neutral,FfavRdRKsAQ,val,FfavRdRKsAQ,2,FfavRdRKsAQ_2_clip0.mp4
FfavRdRKsAQ_2_clip0.mp4,FfavRdRKsAQ_2.mp4,0.0,Neutral,FfavRdRKsAQ,val,FfavRdRKsAQ,2,FfavRdRKsAQ_2_clip1.mp4
kZfcQ4a0kx4_5_clip0.mp4,kZfcQ4a0kx4_5.mp4,2.0,Positive,kZfcQ4a0kx4,test,kZfcQ4a0kx4,5,kZfcQ4a0kx4_5_clip0.mp4
kZfcQ4a0kx4_5_clip0.mp4,kZfcQ4a0kx4_5.mp4,2.0,Positive,kZfcQ4a0kx4,test,kZfcQ4a0kx4,5,kZfcQ4a0kx4_5_clip1.mp4
5vwXp27bCLw_12_clip0.mp4,5vwXp27bCLw_12.mp4,0.67,Positive,5vwXp27bCLw,train,5vwXp27bCLw,12,5vwXp27bCLw_12_clip0.mp4
5vwXp27bCLw_12_clip0.mp4,5vwXp27bCLw_12.mp4,0.67,Positive,5vwXp27bCLw,train,5vwXp27bCLw,12,5vwXp27bCLw_12_clip1.mp4
RvmTZVNAAuQ_4_clip0.mp4,RvmTZVNAAuQ_4.mp4,-1.0,Negative,RvmTZVNAAuQ,train,RvmTZVNAAuQ,4,RvmTZVNAAuQ_4_clip0.mp4
RvmTZVNAAuQ_4_clip0.mp4,RvmTZVNAAuQ_4.mp4,-1.0,Negative,RvmTZVNAAuQ,train,RvmTZVNAAuQ,4,RvmTZVNAAuQ_4_clip1.mp4
YITXOmhQhYE_6_clip0.mp4,YITXOmhQhYE_6.mp4,0.0,Neutral,YITXOmhQhYE,train,YITXOmhQhYE,6,YITXOmhQhYE_6_clip0.mp4
ZtocGyL3Tfc_11_clip0.mp4,ZtocGyL3Tfc_11.mp4,0.33,Positive,ZtocGyL3Tfc,val,ZtocGyL3Tfc,11,ZtocGyL3Tfc_11_clip0.mp4
ZtocGyL3Tfc_11_clip0.mp4,ZtocGyL3Tfc_11.mp4,0.33,Positive,ZtocGyL3Tfc,val,ZtocGyL3Tfc,11,ZtocGyL3Tfc_11_clip1.mp4
ZtocGyL3Tfc_11_clip0.mp4,ZtocGyL3Tfc_11.mp4,0.33,Positive,ZtocGyL3Tfc,val,ZtocGyL3Tfc,11,ZtocGyL3Tfc_11_clip2.mp4
ZtocGyL3Tfc_11_clip0.mp4,ZtocGyL3Tfc_11.mp4,0.33,Positive,ZtocGyL3Tfc,val,ZtocGyL3Tfc,11,ZtocGyL3Tfc_11_clip3.mp4
ZtocGyL3Tfc_11_clip0.mp4,ZtocGyL3Tfc_11.mp4,0.33,Positive,ZtocGyL3Tfc,val,ZtocGyL3Tfc,11,ZtocGyL3Tfc_11_clip4.mp4
X2Hs89fZ2-c_13_clip0.mp4,X2Hs89fZ2-c_13.mp4,0.0,Neutral,X2Hs89fZ2-c,test,X2Hs89fZ2-c,13,X2Hs89fZ2-c_13_clip0.mp4
FfavRdRKsAQ_7_clip0.mp4,FfavRdRKsAQ_7.mp4,1.0,Positive,FfavRdRKsAQ,val,FfavRdRKsAQ,7,FfavRdRKsAQ_7_clip0.mp4
FfavRdRKsAQ_7_clip0.mp4,FfavRdRKsAQ_7.mp4,1.0,Positive,FfavRdRKsAQ,val,FfavRdRKsAQ,7,FfavRdRKsAQ_7_clip1.mp4
FfavRdRKsAQ_7_clip0.mp4,FfavRdRKsAQ_7.mp4,1.0,Positive,FfavRdRKsAQ,val,FfavRdRKsAQ,7,FfavRdRKsAQ_7_clip2.mp4
gEgcpVY8WK4_18_clip0.mp4,gEgcpVY8WK4_18.mp4,1.0,Positive,gEgcpVY8WK4,val,gEgcpVY8WK4,18,gEgcpVY8WK4_18_clip0.mp4
gEgcpVY8WK4_18_clip0.mp4,gEgcpVY8WK4_18.mp4,1.0,Positive,gEgcpVY8WK4,val,gEgcpVY8WK4,18,gEgcpVY8WK4_18_clip1.mp4
Ceu9AkIjuLY_4_clip0.mp4,Ceu9AkIjuLY_4.mp4,0.0,Neutral,Ceu9AkIjuLY,test,Ceu9AkIjuLY,4,Ceu9AkIjuLY_4_clip0.mp4
Ceu9AkIjuLY_4_clip0.mp4,Ceu9AkIjuLY_4.mp4,0.0,Neutral,Ceu9AkIjuLY,test,Ceu9AkIjuLY,4,Ceu9AkIjuLY_4_clip1.mp4
bdtwQxwySN0_8_clip0.mp4,bdtwQxwySN0_8.mp4,-2.0,Negative,bdtwQxwySN0,val,bdtwQxwySN0,8,bdtwQxwySN0_8_clip0.mp4
bdtwQxwySN0_8_clip0.mp4,bdtwQxwySN0_8.mp4,-2.0,Negative,bdtwQxwySN0,val,bdtwQxwySN0,8,bdtwQxwySN0_8_clip1.mp4
bdtwQxwySN0_8_clip0.mp4,bdtwQxwySN0_8.mp4,-2.0,Negative,bdtwQxwySN0,val,bdtwQxwySN0,8,bdtwQxwySN0_8_clip2.mp4
DatH-ra0VKY_2_clip0.mp4,DatH-ra0VKY_2.mp4,1.0,Positive,DatH-ra0VKY,train,DatH-ra0VKY,2,DatH-ra0VKY_2_clip0.mp4
DatH-ra0VKY_2_clip0.mp4,DatH-ra0VKY_2.mp4,1.0,Positive,DatH-ra0VKY,train,DatH-ra0VKY,2,DatH-ra0VKY_2_clip1.mp4
DatH-ra0VKY_2_clip0.mp4,DatH-ra0VKY_2.mp4,1.0,Positive,DatH-ra0VKY,train,DatH-ra0VKY,2,DatH-ra0VKY_2_clip2.mp4
DatH-ra0VKY_2_clip0.mp4,DatH-ra0VKY_2.mp4,1.0,Positive,DatH-ra0VKY,train,DatH-ra0VKY,2,DatH-ra0VKY_2_clip3.mp4
BBoe8-HWPSw_7_clip0.mp4,BBoe8-HWPSw_7.mp4,2.0,Positive,BBoe8-HWPSw,train,BBoe8-HWPSw,7,BBoe8-HWPSw_7_clip0.mp4
BBoe8-HWPSw_7_clip0.mp4,BBoe8-HWPSw_7.mp4,2.0,Positive,BBoe8-HWPSw,train,BBoe8-HWPSw,7,BBoe8-HWPSw_7_clip1.mp4
UmB5c_QqUPs_3_clip0.mp4,UmB5c_QqUPs_3.mp4,0.0,Neutral,UmB5c_QqUPs,train,UmB5c_QqUPs,3,UmB5c_QqUPs_3_clip0.mp4
UmB5c_QqUPs_3_clip0.mp4,UmB5c_QqUPs_3.mp4,0.0,Neutral,UmB5c_QqUPs,train,UmB5c_QqUPs,3,UmB5c_QqUPs_3_clip1.mp4
UmB5c_QqUPs_3_clip0.mp4,UmB5c_QqUPs_3.mp4,0.0,Neutral,UmB5c_QqUPs,train,UmB5c_QqUPs,3,UmB5c_QqUPs_3_clip2.mp4
d38u9n5GOLM_14_clip0.mp4,d38u9n5GOLM_14.mp4,2.0,Positive,d38u9n5GOLM,train,d38u9n5GOLM,14,d38u9n5GOLM_14_clip0.mp4
d38u9n5GOLM_14_clip0.mp4,d38u9n5GOLM_14.mp4,2.0,Positive,d38u9n5GOLM,train,d38u9n5GOLM,14,d38u9n5GOLM_14_clip1.mp4
d38u9n5GOLM_14_clip0.mp4,d38u9n5GOLM_14.mp4,2.0,Positive,d38u9n5GOLM,train,d38u9n5GOLM,14,d38u9n5GOLM_14_clip2.mp4
T-8TvJcS78w_1_clip0.mp4,T-8TvJcS78w_1.mp4,1.0,Positive,T-8TvJcS78w,test,T-8TvJcS78w,1,T-8TvJcS78w_1_clip0.mp4
T-8TvJcS78w_1_clip0.mp4,T-8TvJcS78w_1.mp4,1.0,Positive,T-8TvJcS78w,test,T-8TvJcS78w,1,T-8TvJcS78w_1_clip1.mp4
T-8TvJcS78w_1_clip0.mp4,T-8TvJcS78w_1.mp4,1.0,Positive,T-8TvJcS78w,test,T-8TvJcS78w,1,T-8TvJcS78w_1_clip2.mp4
fTNOAssiTYk_3_clip0.mp4,fTNOAssiTYk_3.mp4,1.0,Positive,fTNOAssiTYk,train,fTNOAssiTYk,3,fTNOAssiTYk_3_clip0.mp4
fTNOAssiTYk_3_clip0.mp4,fTNOAssiTYk_3.mp4,1.0,Positive,fTNOAssiTYk,train,fTNOAssiTYk,3,fTNOAssiTYk_3_clip1.mp4
fTNOAssiTYk_3_clip0.mp4,fTNOAssiTYk_3.mp4,1.0,Positive,fTNOAssiTYk,train,fTNOAssiTYk,3,fTNOAssiTYk_3_clip2.mp4
QWaUvAL-yiA_2_clip0.mp4,QWaUvAL-yiA_2.mp4,0.0,Neutral,QWaUvAL-yiA,test,QWaUvAL-yiA,2,QWaUvAL-yiA_2_clip0.mp4
