key,sentiment_score,confidence_score,negation_score,uncertainty_score,hedging_score,subjectivity_score,polarity_score
222247[1],0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
222247[2],-1.0,0.0,1.3333334,0.0,0.0,0.6666667,0.0
222247[3],-2.0,0.33333334,0.6666667,0.33333334,0.0,0.33333334,0.0
222247[4],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
222247[5],-2.0,0.0,1.0,0.0,0.0,0.6666667,0.0
222247[6],-1.3333334,0.0,1.0,0.0,0.0,0.33333334,0.0
222247[7],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
222247[8],0.0,0.0,0.0,0.0,0.0,0.33333334,0.0
222247[9],0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
223431[0],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
223431[10],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
223431[11],-0.6666667,0.0,1.3333334,0.0,0.0,0.6666667,0.0
223431[12],-0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.0
223431[13],-2.0,0.0,1.3333334,0.0,0.0,0.6666667,0.0
223431[14],-2.0,0.0,0.33333334,0.0,0.6666667,0.33333334,0.0
223431[1],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
223431[2],-1.0,0.0,0.0,0.0,0.0,0.33333334,0.0
223431[3],-1.3333334,0.0,0.33333334,0.0,0.0,0.0,0.0
223431[4],-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
223431[5],-2.3333333,0.0,0.33333334,0.0,0.0,0.6666667,0.0
223431[6],-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
223431[7],-1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
223431[8],0.6666667,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0
223431[9],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22373[0],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22373[10],-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
22373[1],0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
22373[2],-2.6666667,0.33333334,0.6666667,1.0,0.0,0.33333334,0.0
22373[3],-2.3333333,0.0,1.0,1.0,0.0,0.0,0.0
22373[4],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22373[5],1.6666666,0.0,0.6666667,1.0,0.33333334,0.6666667,0.0
22373[6],-1.3333334,0.0,0.0,1.0,0.0,0.33333334,0.0
22373[7],-1.0,0.0,1.0,0.0,0.0,0.0,0.0
22373[8],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22373[9],-0.6666667,0.0,0.0,0.6666667,0.0,0.0,0.0
223926[0],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
223926[1],-1.3333334,0.0,0.6666667,1.0,0.0,0.33333334,0.0
223926[2],0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
223926[3],-1.3333334,0.0,0.6666667,0.33333334,0.0,0.6666667,0.0
223926[4],-1.3333334,0.0,0.0,0.6666667,0.0,0.0,0.0
223926[5],1.0,0.0,0.0,1.0,0.0,0.0,0.0
223926[6],0.0,0.0,0.0,0.6666667,0.0,0.33333334,0.0
223926[7],-2.6666667,0.0,0.0,1.0,0.33333334,0.6666667,0.0
223926[8],0.0,0.0,0.0,0.0,0.0,0.0,0.0
224263[0],0.0,1.3333334,0.0,0.0,0.0,0.0,0.0
224263[10],-1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
224263[11],-2.3333333,0.0,0.6666667,0.0,0.0,0.0,0.0
224263[12],-1.6666666,0.6666667,0.33333334,0.6666667,0.0,1.3333334,0.0
224263[13],-2.0,0.0,0.0,1.0,0.0,1.0,0.0
224263[14],-1.0,0.0,0.6666667,0.0,0.0,0.33333334,0.0
224263[15],-2.6666667,0.0,0.6666667,0.33333334,0.0,1.3333334,0.0
224263[16],-1.6666666,0.0,0.0,0.33333334,0.0,0.6666667,0.0
224263[17],0.0,0.33333334,0.0,0.6666667,0.0,0.0,0.0
224263[1],0.0,0.0,0.0,1.0,0.0,0.0,0.0
224263[2],-3.0,0.0,1.3333334,1.3333334,1.3333334,1.6666666,0.0
224263[3],-2.6666667,0.0,0.0,1.0,0.0,1.0,0.0
224263[4],-1.6666666,0.0,0.0,0.0,0.0,0.33333334,0.0
224263[5],0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
224263[6],-2.3333333,0.0,0.33333334,0.0,0.0,0.6666667,0.0
224263[7],-2.0,0.0,0.0,1.3333334,0.0,1.0,0.0
224263[8],-2.3333333,0.0,0.0,1.0,0.0,1.6666666,0.0
224263[9],-1.3333334,0.0,0.0,1.0,0.0,0.6666667,0.0
224370[0],0.0,0.6666667,0.0,0.6666667,0.0,0.0,0.0
224370[10],-2.0,0.0,0.33333334,1.0,0.0,1.6666666,0.0
224370[11],-2.0,0.0,0.6666667,0.33333334,0.0,0.33333334,0.0
224370[12],-2.3333333,0.0,0.33333334,0.0,0.0,0.33333334,0.0
224370[13],-2.6666667,0.0,0.33333334,0.6666667,0.0,0.6666667,0.0
224370[14],0.0,0.0,0.0,0.0,0.0,0.0,0.0
224370[15],1.0,0.0,0.0,0.33333334,0.0,0.0,0.0
224370[16],-2.0,0.0,0.0,0.6666667,0.0,0.0,0.0
224370[17],-2.0,0.0,0.0,0.33333334,0.0,0.6666667,0.0
224370[18],-2.6666667,0.0,0.0,0.6666667,0.33333334,1.0,0.0
224370[19],-2.0,0.0,0.33333334,0.6666667,0.0,0.0,0.0
224370[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
224370[20],0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0
224370[21],0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
224370[22],1.0,0.0,0.0,0.6666667,0.0,0.0,0.0
224370[2],-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
224370[3],0.33333334,0.0,0.0,0.6666667,0.0,0.0,0.0
224370[4],-1.0,0.0,0.33333334,0.6666667,0.33333334,0.0,0.0
224370[5],-1.6666666,0.0,0.0,0.6666667,0.0,1.0,0.0
224370[6],-1.6666666,0.33333334,0.0,0.6666667,0.0,0.33333334,0.0
224370[7],-1.6666666,0.0,0.0,0.6666667,0.33333334,1.3333334,0.0
224370[8],-2.3333333,0.0,0.0,0.6666667,0.0,0.6666667,0.0
224370[9],-2.0,0.0,0.0,0.6666667,0.0,0.33333334,0.0
224599[0],0.0,0.0,0.0,0.0,0.0,0.0,0.0
224599[10],0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
224599[11],1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
224599[12],0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
224599[1],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
224599[2],0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
224599[3],-2.0,1.3333334,1.3333334,0.6666667,0.0,0.6666667,0.33333334
224599[4],-0.6666667,1.6666666,0.0,0.0,0.0,0.0,0.0
224599[5],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
224599[6],0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
224599[7],0.0,1.0,0.0,0.33333334,0.0,0.0,0.0
224599[8],0.0,1.0,0.0,0.0,0.0,0.33333334,0.0
224599[9],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
224631[0],0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
224631[10],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
224631[11],0.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0
224631[1],0.33333334,0.6666667,0.0,0.0,0.0,0.0,0.0
224631[2],2.3333333,1.6666666,0.0,0.0,0.0,0.0,0.0
224631[3],2.0,1.0,0.0,0.0,0.0,0.0,0.0
224631[4],1.0,0.0,0.0,0.33333334,0.0,0.0,0.0
224631[5],1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
224631[6],1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
224631[7],0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
224631[8],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
224631[9],0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
224772[0],0.0,0.0,0.0,0.0,0.0,0.0,0.0
224772[10],-1.3333334,0.33333334,0.0,0.6666667,0.0,0.33333334,0.0
224772[11],0.0,0.0,0.0,1.0,0.0,0.0,0.0
224772[12],-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
224772[13],-1.3333334,0.33333334,0.0,0.0,0.6666667,0.33333334,0.0
224772[14],0.0,0.33333334,0.0,0.6666667,0.0,0.0,0.0
224772[1],-1.6666666,0.6666667,0.33333334,0.0,0.0,1.0,0.0
224772[2],-1.6666666,0.33333334,0.6666667,0.0,0.0,0.0,0.0
224772[3],-0.33333334,0.33333334,0.0,0.6666667,0.0,0.0,0.0
224772[4],-1.6666666,0.0,0.0,0.6666667,0.0,0.0,0.0
224772[5],-2.6666667,0.0,0.0,0.6666667,0.0,0.0,0.0
224772[6],-2.0,0.0,0.33333334,1.0,0.0,0.0,0.0
224772[7],-1.6666666,0.0,0.0,0.6666667,0.0,0.0,0.0
224772[8],0.0,0.0,0.0,1.0,0.0,0.0,0.0
224772[9],-1.0,1.3333334,0.0,0.6666667,0.0,0.0,0.0
224817[0],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
224869[0],0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
224869[10],0.0,0.0,0.0,0.0,0.0,0.0,0.0
224869[11],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
224869[12],-2.0,0.0,1.3333334,0.0,0.6666667,0.6666667,0.0
224869[13],-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
224869[14],1.0,1.0,0.0,0.0,0.33333334,0.0,0.0
224869[15],-1.6666666,0.0,0.0,0.0,0.0,0.0,0.0
224869[1],1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
224869[2],-1.0,0.0,0.33333334,0.0,0.33333334,0.6666667,0.0
224869[3],-2.3333333,0.0,0.0,0.0,0.0,1.0,0.0
224869[4],-2.3333333,0.0,1.3333334,0.33333334,0.0,0.6666667,0.0
224869[5],-1.3333334,0.0,0.33333334,0.0,0.0,0.0,0.0
224869[6],-1.6666666,0.0,1.0,0.33333334,0.0,0.33333334,0.0
224869[7],-1.0,0.0,0.33333334,0.0,0.0,0.6666667,0.0
224869[8],-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
224869[9],0.0,0.0,0.0,0.0,0.0,0.0,0.0
225343[0],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
225343[10],2.0,1.0,0.6666667,0.0,0.0,0.0,0.0
225343[11],-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
225343[12],-1.3333334,0.0,0.0,0.0,0.33333334,0.33333334,0.0
225343[13],2.3333333,1.0,0.33333334,0.0,0.33333334,0.0,0.0
225343[14],0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
225343[15],0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.0
225343[16],-0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
225343[1],-0.33333334,0.0,0.0,0.0,0.33333334,0.6666667,0.0
225343[2],0.33333334,0.0,0.6666667,0.0,0.6666667,0.6666667,0.0
225343[3],-1.6666666,0.0,1.3333334,0.0,0.0,0.33333334,0.0
225343[4],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
225343[5],0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
225343[6],-1.6666666,0.0,0.0,0.0,0.0,0.6666667,0.0
225343[7],-0.6666667,0.33333334,0.0,0.0,0.0,0.33333334,0.0
225343[8],-1.6666666,0.0,0.0,0.0,0.0,0.33333334,0.0
225343[9],0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
225416[0],-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
225416[10],2.3333333,1.0,0.0,0.0,0.0,0.0,0.0
225416[11],-1.6666666,0.0,0.0,0.0,0.0,0.0,0.0
225416[12],-2.0,0.0,0.0,1.0,0.0,1.0,0.0
225416[13],2.6666667,0.6666667,0.0,0.6666667,0.0,0.0,0.0
225416[14],-1.6666666,0.0,0.0,0.6666667,0.0,1.0,0.0
225416[15],0.0,0.0,0.0,0.0,0.0,0.0,0.0
225416[16],0.0,0.0,0.0,0.0,0.0,0.0,0.0
225416[1],-2.6666667,0.0,0.6666667,2.0,1.0,1.3333334,0.0
225416[2],-1.0,0.0,0.33333334,0.6666667,0.0,1.0,0.0
225416[3],-2.0,0.0,0.33333334,0.6666667,0.0,1.0,0.0
225416[4],-1.6666666,0.0,0.33333334,1.3333334,0.0,1.0,0.0
225416[5],1.0,0.0,0.0,1.0,0.0,0.0,0.0
225416[6],-2.0,0.0,0.0,1.0,0.0,0.6666667,0.0
225416[7],-1.3333334,0.0,1.3333334,0.0,0.0,0.0,0.0
225416[8],-3.0,0.0,0.0,1.3333334,0.0,0.6666667,0.0
225416[9],2.3333333,0.6666667,0.0,1.0,0.0,0.0,0.0
225768[0],0.33333334,0.6666667,0.33333334,0.0,0.0,0.0,0.0
225768[10],0.6666667,0.6666667,0.0,0.0,0.33333334,0.0,0.0
225768[11],0.0,0.0,0.0,0.0,0.0,0.0,0.0
225768[12],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
225768[13],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
225768[14],-1.0,0.0,1.0,0.0,0.0,0.0,0.0
225768[15],-1.3333334,0.0,0.6666667,0.0,0.0,0.0,0.0
225768[16],-1.6666666,0.0,1.0,0.0,0.0,0.0,0.0
225768[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
225768[2],-1.6666666,0.33333334,0.33333334,0.0,0.0,0.0,0.0
225768[3],-2.0,0.0,0.6666667,0.0,0.0,0.0,0.0
225768[4],0.0,0.0,1.0,0.0,0.0,0.0,0.0
225768[5],0.0,0.0,1.0,0.0,0.0,0.0,0.33333334
225768[6],-2.3333333,0.0,0.6666667,0.0,0.0,0.6666667,0.0
225768[7],-2.3333333,0.33333334,0.6666667,0.0,0.0,0.6666667,0.0
225768[8],-2.0,0.0,0.6666667,0.6666667,0.0,0.33333334,0.0
225768[9],0.0,0.0,0.0,0.0,0.0,0.0,1.0
225770[0],0.0,0.33333334,1.0,0.0,0.0,0.0,0.0
225770[10],-0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0
225770[11],0.0,0.0,0.0,0.0,0.0,0.0,0.0
225770[12],2.0,0.33333334,0.0,0.0,0.0,0.0,0.0
225770[13],1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
225770[14],1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
225770[1],0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
225770[2],-1.6666666,0.0,0.33333334,0.0,0.0,0.0,0.0
225770[3],0.33333334,1.0,0.6666667,0.0,0.0,0.0,0.0
225770[4],-1.3333334,0.0,0.0,0.0,0.0,0.6666667,0.0
225770[5],-2.0,0.0,0.0,0.0,0.0,0.0,0.0
225770[6],-1.0,0.0,0.33333334,0.0,0.33333334,0.0,0.0
225770[7],-1.0,0.33333334,0.6666667,0.0,0.6666667,0.0,0.0
225770[8],-1.3333334,0.0,0.33333334,0.0,0.0,0.0,0.0
225770[9],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
226601[0],0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
226601[10],-2.0,0.0,0.0,0.0,0.0,1.3333334,0.0
226601[11],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
226601[12],1.0,0.33333334,0.0,0.0,0.0,0.0,0.0
226601[13],-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
226601[14],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
226601[15],0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
226601[16],-1.6666666,0.0,0.0,0.0,0.6666667,0.0,0.0
226601[17],-1.0,0.0,0.0,0.0,0.0,0.0,0.0
226601[18],1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
226601[1],0.6666667,0.33333334,0.6666667,0.0,0.0,0.0,0.0
226601[2],-1.3333334,0.0,0.0,0.0,0.6666667,0.0,0.0
226601[3],-1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
226601[4],-2.0,0.0,1.0,0.0,0.0,0.0,0.0
226601[5],-2.3333333,0.0,0.33333334,0.33333334,1.0,0.6666667,0.0
226601[6],0.0,0.0,0.0,0.0,0.0,0.0,0.0
226601[7],0.0,0.0,0.0,0.0,0.0,0.0,0.0
226601[8],-0.6666667,0.0,0.33333334,0.0,0.0,0.33333334,0.0
226601[9],1.3333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0
226640[0],0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
226640[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
226640[2],0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
226640[3],0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
226640[4],-1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
226640[5],-2.0,0.33333334,0.6666667,0.33333334,0.0,0.6666667,0.0
226640[6],-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
226640[7],1.3333334,0.6666667,0.33333334,0.0,0.33333334,0.0,0.0
226640[8],-0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
226640[9],0.0,1.0,0.0,0.0,0.0,0.0,0.0
22689[0],0.0,0.33333334,0.0,1.0,0.0,0.0,0.0
22689[10],-0.6666667,0.0,0.33333334,1.0,0.0,0.0,0.0
22689[11],-2.0,0.0,0.6666667,0.6666667,0.0,1.0,0.0
22689[1],-2.0,0.0,0.33333334,1.0,0.0,0.33333334,0.0
22689[2],-1.6666666,0.0,0.33333334,1.0,0.0,0.0,0.0
22689[3],-1.3333334,0.0,0.33333334,1.0,0.0,0.33333334,0.0
22689[4],-0.33333334,0.0,0.0,1.0,0.0,0.0,0.0
22689[5],-1.3333334,0.0,0.33333334,1.0,0.0,0.0,0.0
22689[6],0.0,0.0,0.0,1.0,0.0,0.0,0.0
22689[7],-1.3333334,0.0,0.0,1.0,0.0,0.6666667,0.0
22689[8],-2.0,0.0,0.0,1.3333334,0.0,0.0,0.0
22689[9],0.0,0.0,0.0,1.0,0.0,0.0,0.0
227173[0],0.33333334,0.0,1.0,0.0,0.0,0.0,0.0
227173[10],0.0,0.0,1.0,0.0,0.0,0.0,0.0
227173[11],0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0
227173[12],-0.33333334,0.0,1.6666666,0.0,0.0,0.0,0.0
227173[13],-1.0,0.33333334,1.0,0.0,0.0,0.0,0.0
227173[14],-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
227173[15],-1.3333334,0.0,0.33333334,0.0,0.0,0.33333334,0.0
227173[16],-1.6666666,0.0,0.6666667,0.0,0.0,0.0,0.0
227173[1],-2.0,0.0,0.6666667,0.0,0.6666667,0.33333334,0.0
227173[2],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
227173[3],-0.6666667,0.33333334,1.3333334,0.0,0.0,0.0,0.0
227173[4],-0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.0
227173[5],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
227173[6],-2.3333333,0.0,1.0,0.0,0.0,1.0,0.0
227173[7],-2.0,0.0,0.6666667,0.0,0.0,0.0,0.0
227173[8],-2.0,0.0,0.6666667,0.0,0.0,0.0,0.0
227173[9],-2.3333333,0.0,1.0,0.0,0.0,0.0,0.0
227416[0],0.0,0.0,1.0,0.0,0.0,0.0,0.0
227416[10],0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
227416[11],2.6666667,1.0,0.6666667,0.0,0.33333334,0.0,0.0
227416[12],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
227416[1],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
227416[2],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
227416[3],0.0,0.0,0.0,0.0,0.0,0.0,0.0
227416[4],2.3333333,0.6666667,0.0,0.0,0.0,0.0,0.6666667
227416[5],1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
227416[6],0.0,0.0,0.0,0.0,0.0,0.0,0.0
227416[7],0.0,0.0,0.0,0.0,0.0,0.0,0.0
227416[8],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
227416[9],2.3333333,0.33333334,0.6666667,0.0,0.0,0.0,0.0
227426[0],0.0,0.0,1.0,0.0,0.0,0.0,0.0
227426[10],-2.0,0.0,1.0,0.0,0.0,0.33333334,0.0
227426[11],-2.6666667,0.0,0.6666667,0.0,0.0,0.0,0.0
227426[12],-1.0,0.0,1.0,0.0,0.33333334,0.0,0.0
227426[13],2.6666667,0.6666667,0.6666667,0.0,0.0,0.0,0.0
227426[14],2.0,0.0,1.0,0.0,0.0,0.0,0.0
227426[15],1.0,0.0,1.0,0.0,0.0,0.0,0.0
227426[16],-2.6666667,0.0,1.3333334,0.33333334,0.0,0.33333334,0.0
227426[17],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
227426[18],0.0,0.0,1.3333334,0.0,0.0,0.0,0.0
227426[19],0.0,0.0,1.0,0.0,0.0,0.0,0.0
227426[1],-0.6666667,0.0,0.6666667,0.0,0.0,0.6666667,0.6666667
227426[2],-0.33333334,0.0,1.0,0.0,0.0,0.0,0.0
227426[3],-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.0
227426[4],-2.0,0.0,1.3333334,0.0,0.0,0.0,0.0
227426[5],-2.3333333,0.0,0.6666667,0.0,0.0,0.0,0.0
227426[6],-2.3333333,0.0,1.3333334,0.0,0.0,0.33333334,0.0
227426[7],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
227426[8],0.0,0.0,0.0,0.0,0.0,0.0,0.0
227426[9],0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
22821[0],0.0,2.0,0.0,0.0,0.0,0.0,0.0
22821[10],1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
22821[11],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22821[12],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22821[13],0.33333334,0.0,0.0,0.0,0.0,0.0,0.6666667
22821[14],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22821[15],2.0,1.0,0.0,0.0,0.0,0.0,0.0
22821[16],1.6666666,0.33333334,0.0,0.0,0.0,0.0,0.0
22821[17],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22821[18],1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
22821[1],1.3333334,2.0,0.0,0.0,0.0,0.0,0.0
22821[2],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
22821[3],0.33333334,1.3333334,0.0,0.0,0.0,0.0,0.0
22821[4],2.0,1.3333334,0.0,0.0,0.33333334,0.0,0.0
22821[5],0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
22821[6],0.0,0.0,0.0,0.0,0.33333334,0.0,0.0
22821[7],0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
22821[8],1.6666666,0.33333334,0.0,0.0,0.0,0.0,0.0
22821[9],1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
22880[0],0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
22880[10],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22880[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22880[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0
22880[3],0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
22880[4],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
22880[5],-1.6666666,0.0,0.0,0.0,0.0,0.33333334,0.0
22880[6],-1.0,0.0,0.6666667,0.0,0.0,0.0,0.0
22880[7],1.3333334,1.0,0.0,0.0,0.33333334,0.0,0.0
22880[8],2.3333333,1.3333334,0.0,0.0,0.0,0.0,0.0
22880[9],1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
229090[0],0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
229090[10],-1.6666666,0.0,0.0,0.0,0.0,0.33333334,0.0
229090[11],-1.3333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
229090[12],-3.0,0.0,0.33333334,1.3333334,0.0,1.3333334,0.0
229090[13],-0.6666667,0.0,0.33333334,0.0,0.0,0.33333334,0.0
229090[14],-1.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0
229090[15],-1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
229090[16],-0.6666667,0.6666667,0.6666667,0.6666667,0.0,0.6666667,0.0
229090[17],-1.6666666,0.0,0.6666667,0.0,0.0,0.6666667,0.0
229090[18],-0.33333334,0.33333334,0.33333334,0.6666667,0.0,0.0,0.0
229090[19],-1.6666666,0.0,0.33333334,1.0,0.0,0.0,0.0
229090[1],-2.6666667,0.0,1.0,1.0,0.0,1.0,0.0
229090[20],-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
229090[21],-1.6666666,0.0,0.33333334,0.0,0.0,1.0,0.0
229090[22],0.0,0.0,0.6666667,0.33333334,0.0,0.0,0.0
229090[2],-0.6666667,0.0,0.0,0.0,0.33333334,0.0,0.0
229090[3],-0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.0
229090[4],0.0,0.0,0.0,1.0,0.0,0.0,0.0
229090[5],-1.3333334,0.0,0.33333334,0.6666667,0.0,0.6666667,1.0
229090[6],-2.3333333,0.0,0.33333334,0.0,0.0,1.0,0.0
229090[7],-2.6666667,0.0,1.3333334,0.0,0.0,0.6666667,0.0
229090[8],1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
229090[9],2.6666667,1.0,0.0,0.0,0.0,0.0,0.0
229903[0],0.0,0.0,0.0,0.0,0.0,0.0,0.0
229903[1],0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334
229903[2],0.0,0.0,0.0,1.0,0.0,0.0,0.0
229903[3],0.0,0.0,0.0,0.0,0.0,0.0,0.0
229903[4],-1.6666666,0.0,0.33333334,0.0,0.0,0.0,0.0
229903[5],-2.6666667,0.0,0.33333334,0.6666667,0.0,0.33333334,0.0
229903[6],-2.6666667,0.0,1.0,1.3333334,0.0,1.6666666,0.0
229967[0],0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
229967[10],-0.33333334,0.0,0.33333334,1.0,0.0,0.0,0.0
229967[1],0.0,0.0,0.0,1.0,0.0,0.0,0.0
229967[2],-2.0,0.0,0.6666667,0.6666667,0.0,0.6666667,0.0
229967[3],0.33333334,0.0,0.0,1.0,0.0,0.0,0.0
229967[4],0.0,0.0,0.33333334,1.0,0.0,0.0,0.0
229967[5],-1.3333334,0.0,0.33333334,0.33333334,0.0,0.33333334,0.33333334
229967[6],-1.6666666,0.0,0.33333334,0.33333334,0.0,1.0,0.0
229967[7],-2.0,0.0,0.33333334,1.0,0.0,0.33333334,0.0
229967[8],-1.0,0.0,0.0,0.0,0.0,0.0,0.0
229967[9],-1.3333334,0.0,0.6666667,0.6666667,0.0,0.33333334,0.0
230252[0],0.0,0.0,0.0,0.0,0.0,0.0,0.0
230252[10],-0.6666667,0.0,0.0,0.33333334,0.0,0.33333334,0.0
230252[11],-0.6666667,0.0,0.33333334,0.0,0.0,0.33333334,0.0
230252[12],-1.3333334,0.0,0.0,0.0,0.0,0.33333334,0.0
230252[13],-1.0,0.0,0.0,0.0,0.0,0.6666667,0.0
230252[14],-1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
230252[1],0.0,0.0,0.33333334,0.0,0.0,0.0,0.0
230252[2],1.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0
